NAME	Id	FPL	layer	theta	x_pos	y_pos	z_pos	toff	tcal	qped	qcal	adc_geo	adc_ch	tdc_geo	tdc_ch
NaI173	173	8	12	18.96	12.25	12.22	50.36	-399.8	0.0977	-428.364	3.31767	15	13	8	61
NaI174	174	8	12	18.7	16.66	4.6	51.06	-378.7	0.0977	-365.948	3.4114	15	14	8	62
NaI175	175	8	12	18.49	16.58	-4.39	51.3	-377.7	0.0977	-373.185	3.15794	15	15	8	63
NaI176	176	8	12	18.97	12.21	-12.26	50.34	-401.4	0.0977	-466.84	3.46527	15	16	8	64
NaI177	177	8	12	18.6	4.4	-16.68	51.27	-383.7	0.0977	-350.607	3.22395	15	17	8	65
NaI178	178	8	12	13.19	-4.44	-11.26	51.62	-379.7	0.0977	-353.613	3.107	15	18	8	66
NaI179	179	8	12	13.23	-11.27	-4.42	51.51	-379	0.0977	-444.113	3.10398	15	19	8	67
NaI180	180	8	12	13.27	-11.25	4.42	51.22	-381.3	0.0977	-373.771	3.3377	15	20	8	68
NaI181	181	8	12	13.21	-4.57	11.2	51.5	-377.4	0.0977	-364.095	3.15665	15	21	8	69
NaI182	182	8	12	13.23	4.51	11.2	51.35	-376.9	0.0977	-328.683	3.0862	15	22	8	70
NaI183	183	8	12	13.27	11.28	4.49	51.46	-381.8	0.0977	-425.786	3.29848	15	23	8	71
NaI184	184	8	12	13.25	11.29	-4.42	51.47	-381.5	0.0977	-434.708	3.27392	15	24	8	72
NaI185	185	8	12	13.23	4.4	-11.24	51.35	-380	0.0977	-322.209	3.06509	15	25	8	73
NaI186	186	8	13	18.46	-999	-999	-999	-380	0.0977	-783.202	-10	15	30	6	127
NaI187	187	8	8	18.46	-999	-999	-999	-380	0.0977	-783.202	-10	15	31	8	127
