NAME,plane,bar,t_type,channel,ns
NEULAND_TCAL,1,23,5,2405.000000,14.537400
NEULAND_TCAL,1,23,5,2452.000000,15.099700
NEULAND_TCAL,1,23,5,2482.000000,15.457800
NEULAND_TCAL,1,23,5,2531.000000,16.019699
NEULAND_TCAL,1,23,5,2693.000000,17.868601
NEULAND_TCAL,1,23,5,2792.000000,19.002501
NEULAND_TCAL,1,23,5,2955.000000,20.839899
NEULAND_TCAL,1,23,5,3117.000000,22.698700
NEULAND_TCAL,1,23,5,3185.000000,23.458900
NEULAND_TCAL,1,23,5,3245.000000,24.158199
NEULAND_TCAL,1,23,5,3269.000000,24.486601
NEULAND_TCAL,1,23,5,3281.000000,24.690201
NEULAND_TCAL,1,23,5,3286.000000,24.810699
NEULAND_TCAL,1,23,5,3288.000000,24.892200
NEULAND_TCAL,1,23,5,3289.000000,24.962200
NEULAND_TCAL,1,23,5,3290.000000,24.998199
NEULAND_TCAL,1,23,6,1270.000000,0.000000
NEULAND_TCAL,1,23,6,1280.000000,0.104100
NEULAND_TCAL,1,23,6,1343.000000,0.889600
NEULAND_TCAL,1,23,6,1437.000000,2.036900
NEULAND_TCAL,1,23,6,1489.000000,2.683600
NEULAND_TCAL,1,23,6,1577.000000,3.769400
NEULAND_TCAL,1,23,6,1730.000000,5.632600
NEULAND_TCAL,1,23,6,1798.000000,6.482400
NEULAND_TCAL,1,23,6,1924.000000,8.014800
NEULAND_TCAL,1,23,6,1984.000000,8.750900
NEULAND_TCAL,1,23,6,2074.000000,9.860800
NEULAND_TCAL,1,23,6,2112.000000,10.331900
NEULAND_TCAL,1,23,6,2226.000000,11.743800
NEULAND_TCAL,1,23,6,2269.000000,12.274100
NEULAND_TCAL,1,23,6,2325.000000,12.986700
NEULAND_TCAL,1,23,6,2366.000000,13.488300
NEULAND_TCAL,1,23,6,2421.000000,14.160800
NEULAND_TCAL,1,23,6,2489.000000,15.011200
NEULAND_TCAL,1,23,6,2537.000000,15.627600
NEULAND_TCAL,1,23,6,2655.000000,17.056900
NEULAND_TCAL,1,23,6,2742.000000,18.102699
NEULAND_TCAL,1,23,6,2826.000000,19.139999
NEULAND_TCAL,1,23,6,2891.000000,19.912901
NEULAND_TCAL,1,23,6,2930.000000,20.393499
NEULAND_TCAL,1,23,6,2980.000000,21.011200
NEULAND_TCAL,1,23,6,3006.000000,21.338100
NEULAND_TCAL,1,23,6,3089.000000,22.316900
NEULAND_TCAL,1,23,6,3185.000000,23.458500
NEULAND_TCAL,1,23,6,3242.000000,24.192101
NEULAND_TCAL,1,23,6,3263.000000,24.511600
NEULAND_TCAL,1,23,6,3272.000000,24.700199
NEULAND_TCAL,1,23,6,3276.000000,24.819901
NEULAND_TCAL,1,23,6,3277.000000,24.861200
NEULAND_TCAL,1,23,6,3279.000000,24.989300
NEULAND_TCAL,1,23,6,3280.000000,24.998199
NEULAND_TCAL,1,24,1,1267.000000,0.000000
NEULAND_TCAL,1,24,1,1270.000000,0.015900
NEULAND_TCAL,1,24,1,1404.000000,1.669400
NEULAND_TCAL,1,24,1,1471.000000,2.478200
NEULAND_TCAL,1,24,1,1512.000000,2.979900
NEULAND_TCAL,1,24,1,1583.000000,3.833000
NEULAND_TCAL,1,24,1,1661.000000,4.805700
NEULAND_TCAL,1,24,1,1758.000000,6.009600
NEULAND_TCAL,1,24,1,1817.000000,6.735400
NEULAND_TCAL,1,24,1,1848.000000,7.112000
NEULAND_TCAL,1,24,1,1922.000000,7.995000
NEULAND_TCAL,1,24,1,2021.000000,9.199200
NEULAND_TCAL,1,24,1,2095.000000,10.118900
NEULAND_TCAL,1,24,1,2135.000000,10.622600
NEULAND_TCAL,1,24,1,2195.000000,11.362800
NEULAND_TCAL,1,24,1,2295.000000,12.571600
NEULAND_TCAL,1,24,1,2403.000000,13.871400
NEULAND_TCAL,1,24,1,2495.000000,15.017800
NEULAND_TCAL,1,24,1,2550.000000,15.711200
NEULAND_TCAL,1,24,1,2577.000000,16.040800
NEULAND_TCAL,1,24,1,2675.000000,17.220501
NEULAND_TCAL,1,24,1,2740.000000,18.000200
NEULAND_TCAL,1,24,1,2811.000000,18.853901
NEULAND_TCAL,1,24,1,2864.000000,19.505501
NEULAND_TCAL,1,24,1,2916.000000,20.141199
NEULAND_TCAL,1,24,1,2982.000000,20.945999
NEULAND_TCAL,1,24,1,3076.000000,22.078300
NEULAND_TCAL,1,24,1,3209.000000,23.669901
NEULAND_TCAL,1,24,1,3252.000000,24.236200
NEULAND_TCAL,1,24,1,3271.000000,24.534599
NEULAND_TCAL,1,24,1,3279.000000,24.703199
NEULAND_TCAL,1,24,1,3283.000000,24.834801
NEULAND_TCAL,1,24,1,3284.000000,24.883400
NEULAND_TCAL,1,24,1,3285.000000,24.957899
NEULAND_TCAL,1,24,1,3286.000000,24.997400
NEULAND_TCAL,1,24,1,3287.000000,24.998199
NEULAND_TCAL,1,24,2,1259.000000,0.000000
NEULAND_TCAL,1,24,2,1263.000000,0.026400
NEULAND_TCAL,1,24,2,1365.000000,1.248800
NEULAND_TCAL,1,24,2,1415.000000,1.846500
NEULAND_TCAL,1,24,2,1514.000000,3.091500
NEULAND_TCAL,1,24,2,1623.000000,4.434700
NEULAND_TCAL,1,24,2,1786.000000,6.400500
NEULAND_TCAL,1,24,2,1875.000000,7.470600
NEULAND_TCAL,1,24,2,1944.000000,8.325900
NEULAND_TCAL,1,24,2,1998.000000,8.980000
NEULAND_TCAL,1,24,2,2036.000000,9.456900
NEULAND_TCAL,1,24,2,2104.000000,10.293300
NEULAND_TCAL,1,24,2,2253.000000,12.091900
NEULAND_TCAL,1,24,2,2284.000000,12.493200
NEULAND_TCAL,1,24,2,2327.000000,13.038400
NEULAND_TCAL,1,24,2,2411.000000,14.073000
NEULAND_TCAL,1,24,2,2521.000000,15.437800
NEULAND_TCAL,1,24,2,2578.000000,16.132500
NEULAND_TCAL,1,24,2,2647.000000,16.936100
NEULAND_TCAL,1,24,2,2729.000000,17.943300
NEULAND_TCAL,1,24,2,2822.000000,19.081900
NEULAND_TCAL,1,24,2,2854.000000,19.464800
NEULAND_TCAL,1,24,2,2918.000000,20.249901
NEULAND_TCAL,1,24,2,2971.000000,20.862101
NEULAND_TCAL,1,24,2,3098.000000,22.372400
NEULAND_TCAL,1,24,2,3170.000000,23.239700
NEULAND_TCAL,1,24,2,3208.000000,23.703501
NEULAND_TCAL,1,24,2,3249.000000,24.248600
NEULAND_TCAL,1,24,2,3268.000000,24.552700
NEULAND_TCAL,1,24,2,3276.000000,24.721701
NEULAND_TCAL,1,24,2,3280.000000,24.853100
NEULAND_TCAL,1,24,2,3282.000000,24.979099
NEULAND_TCAL,1,24,2,3283.000000,24.998199
NEULAND_TCAL,1,24,5,1138.000000,0.000000
NEULAND_TCAL,1,24,5,1143.000000,0.027700
NEULAND_TCAL,1,24,5,1246.000000,1.222000
NEULAND_TCAL,1,24,5,1362.000000,2.557400
NEULAND_TCAL,1,24,5,1485.000000,3.955100
NEULAND_TCAL,1,24,5,1531.000000,4.479200
NEULAND_TCAL,1,24,5,1591.000000,5.165800
NEULAND_TCAL,1,24,5,1659.000000,5.961200
NEULAND_TCAL,1,24,5,1691.000000,6.333700
NEULAND_TCAL,1,24,5,1754.000000,7.065900
NEULAND_TCAL,1,24,5,1809.000000,7.686300
NEULAND_TCAL,1,24,5,1897.000000,8.704100
NEULAND_TCAL,1,24,5,1944.000000,9.236500
NEULAND_TCAL,1,24,5,1988.000000,9.749700
NEULAND_TCAL,1,24,5,2066.000000,10.626600
NEULAND_TCAL,1,24,5,2187.000000,12.026900
NEULAND_TCAL,1,24,5,2228.000000,12.496200
NEULAND_TCAL,1,24,5,2306.000000,13.403200
NEULAND_TCAL,1,24,5,2368.000000,14.118100
NEULAND_TCAL,1,24,5,2405.000000,14.537400
NEULAND_TCAL,1,24,5,2452.000000,15.099700
NEULAND_TCAL,1,24,5,2482.000000,15.457800
NEULAND_TCAL,1,24,5,2531.000000,16.019699
NEULAND_TCAL,1,24,5,2693.000000,17.868601
NEULAND_TCAL,1,24,5,2792.000000,19.002501
NEULAND_TCAL,1,24,5,2955.000000,20.839899
NEULAND_TCAL,1,24,5,3117.000000,22.698700
NEULAND_TCAL,1,24,5,3185.000000,23.458900
NEULAND_TCAL,1,24,5,3245.000000,24.158199
NEULAND_TCAL,1,24,5,3269.000000,24.486601
NEULAND_TCAL,1,24,5,3281.000000,24.690201
NEULAND_TCAL,1,24,5,3286.000000,24.810699
NEULAND_TCAL,1,24,5,3288.000000,24.892200
NEULAND_TCAL,1,24,5,3289.000000,24.962200
NEULAND_TCAL,1,24,5,3290.000000,24.998199
NEULAND_TCAL,1,24,6,1270.000000,0.000000
NEULAND_TCAL,1,24,6,1280.000000,0.104100
NEULAND_TCAL,1,24,6,1343.000000,0.889600
NEULAND_TCAL,1,24,6,1437.000000,2.036900
NEULAND_TCAL,1,24,6,1489.000000,2.683600
NEULAND_TCAL,1,24,6,1577.000000,3.769400
NEULAND_TCAL,1,24,6,1730.000000,5.632600
NEULAND_TCAL,1,24,6,1798.000000,6.482400
NEULAND_TCAL,1,24,6,1924.000000,8.014800
NEULAND_TCAL,1,24,6,1984.000000,8.750900
NEULAND_TCAL,1,24,6,2074.000000,9.860800
NEULAND_TCAL,1,24,6,2112.000000,10.331900
NEULAND_TCAL,1,24,6,2226.000000,11.743800
NEULAND_TCAL,1,24,6,2269.000000,12.274100
NEULAND_TCAL,1,24,6,2325.000000,12.986700
NEULAND_TCAL,1,24,6,2366.000000,13.488300
NEULAND_TCAL,1,24,6,2421.000000,14.160800
NEULAND_TCAL,1,24,6,2489.000000,15.011200
NEULAND_TCAL,1,24,6,2537.000000,15.627600
NEULAND_TCAL,1,24,6,2655.000000,17.056900
NEULAND_TCAL,1,24,6,2742.000000,18.102699
NEULAND_TCAL,1,24,6,2826.000000,19.139999
NEULAND_TCAL,1,24,6,2891.000000,19.912901
NEULAND_TCAL,1,24,6,2930.000000,20.393499
NEULAND_TCAL,1,24,6,2980.000000,21.011200
NEULAND_TCAL,1,24,6,3006.000000,21.338100
NEULAND_TCAL,1,24,6,3089.000000,22.316900
NEULAND_TCAL,1,24,6,3185.000000,23.458500
NEULAND_TCAL,1,24,6,3242.000000,24.192101
NEULAND_TCAL,1,24,6,3263.000000,24.511600
NEULAND_TCAL,1,24,6,3272.000000,24.700199
NEULAND_TCAL,1,24,6,3276.000000,24.819901
NEULAND_TCAL,1,24,6,3277.000000,24.861200
NEULAND_TCAL,1,24,6,3279.000000,24.989300
NEULAND_TCAL,1,24,6,3280.000000,24.998199
NEULAND_TCAL,1,25,1,1132.000000,0.000000
NEULAND_TCAL,1,25,1,1141.000000,0.080700
NEULAND_TCAL,1,25,1,1293.000000,1.848500
NEULAND_TCAL,1,25,1,1341.000000,2.389700
NEULAND_TCAL,1,25,1,1402.000000,3.089200
NEULAND_TCAL,1,25,1,1478.000000,3.944300
NEULAND_TCAL,1,25,1,1570.000000,5.020600
NEULAND_TCAL,1,25,1,1650.000000,5.950400
NEULAND_TCAL,1,25,1,1723.000000,6.790500
NEULAND_TCAL,1,25,1,1760.000000,7.214900
NEULAND_TCAL,1,25,1,1840.000000,8.103700
NEULAND_TCAL,1,25,1,1928.000000,9.109300
NEULAND_TCAL,1,25,1,2012.000000,10.085000
NEULAND_TCAL,1,25,1,2061.000000,10.650500
NEULAND_TCAL,1,25,1,2132.000000,11.480500
NEULAND_TCAL,1,25,1,2282.000000,13.187700
NEULAND_TCAL,1,25,1,2341.000000,13.861700
NEULAND_TCAL,1,25,1,2508.000000,15.828200
NEULAND_TCAL,1,25,1,2619.000000,17.107599
NEULAND_TCAL,1,25,1,2692.000000,17.917400
NEULAND_TCAL,1,25,1,2783.000000,18.935101
NEULAND_TCAL,1,25,1,2861.000000,19.836100
NEULAND_TCAL,1,25,1,2894.000000,20.212700
NEULAND_TCAL,1,25,1,2961.000000,20.982901
NEULAND_TCAL,1,25,1,3068.000000,22.198799
NEULAND_TCAL,1,25,1,3200.000000,23.670000
NEULAND_TCAL,1,25,1,3242.000000,24.174400
NEULAND_TCAL,1,25,1,3262.000000,24.449699
NEULAND_TCAL,1,25,1,3274.000000,24.657101
NEULAND_TCAL,1,25,1,3280.000000,24.813700
NEULAND_TCAL,1,25,1,3281.000000,24.852699
NEULAND_TCAL,1,25,1,3283.000000,24.981400
NEULAND_TCAL,1,25,1,3284.000000,24.998199
NEULAND_TCAL,1,25,2,1294.000000,0.000000
NEULAND_TCAL,1,25,2,1298.000000,0.026100
NEULAND_TCAL,1,25,2,1340.000000,0.552100
NEULAND_TCAL,1,25,2,1481.000000,2.283500
NEULAND_TCAL,1,25,2,1527.000000,2.848700
NEULAND_TCAL,1,25,2,1590.000000,3.665500
NEULAND_TCAL,1,25,2,1636.000000,4.255600
NEULAND_TCAL,1,25,2,1695.000000,5.005100
NEULAND_TCAL,1,25,2,1745.000000,5.641000
NEULAND_TCAL,1,25,2,1907.000000,7.642700
NEULAND_TCAL,1,25,2,1989.000000,8.654600
NEULAND_TCAL,1,25,2,2038.000000,9.281700
NEULAND_TCAL,1,25,2,2092.000000,9.970900
NEULAND_TCAL,1,25,2,2133.000000,10.498200
NEULAND_TCAL,1,25,2,2193.000000,11.253900
NEULAND_TCAL,1,25,2,2292.000000,12.479700
NEULAND_TCAL,1,25,2,2394.000000,13.787100
NEULAND_TCAL,1,25,2,2489.000000,14.999900
NEULAND_TCAL,1,25,2,2548.000000,15.767000
NEULAND_TCAL,1,25,2,2618.000000,16.612000
NEULAND_TCAL,1,25,2,2663.000000,17.157301
NEULAND_TCAL,1,25,2,2738.000000,18.066200
NEULAND_TCAL,1,25,2,2810.000000,18.962900
NEULAND_TCAL,1,25,2,2893.000000,19.991699
NEULAND_TCAL,1,25,2,2913.000000,20.241301
NEULAND_TCAL,1,25,2,2991.000000,21.222300
NEULAND_TCAL,1,25,2,3026.000000,21.623199
NEULAND_TCAL,1,25,2,3072.000000,22.172300
NEULAND_TCAL,1,25,2,3169.000000,23.353399
NEULAND_TCAL,1,25,2,3235.000000,24.202101
NEULAND_TCAL,1,25,2,3251.000000,24.443001
NEULAND_TCAL,1,25,2,3262.000000,24.650299
NEULAND_TCAL,1,25,2,3267.000000,24.798000
NEULAND_TCAL,1,25,2,3268.000000,24.843201
NEULAND_TCAL,1,25,2,3270.000000,24.983200
NEULAND_TCAL,1,25,2,3271.000000,24.998199
NEULAND_TCAL,1,25,5,1138.000000,0.000000
NEULAND_TCAL,1,25,5,1143.000000,0.027700
NEULAND_TCAL,1,25,5,1246.000000,1.222000
NEULAND_TCAL,1,25,5,1362.000000,2.557400
NEULAND_TCAL,1,25,5,1485.000000,3.955100
NEULAND_TCAL,1,25,5,1531.000000,4.479200
NEULAND_TCAL,1,25,5,1591.000000,5.165800
NEULAND_TCAL,1,25,5,1659.000000,5.961200
NEULAND_TCAL,1,25,5,1691.000000,6.333700
NEULAND_TCAL,1,25,5,1754.000000,7.065900
NEULAND_TCAL,1,25,5,1809.000000,7.686300
NEULAND_TCAL,1,25,5,1897.000000,8.704100
NEULAND_TCAL,1,25,5,1944.000000,9.236500
NEULAND_TCAL,1,25,5,1988.000000,9.749700
NEULAND_TCAL,1,25,5,2066.000000,10.626600
NEULAND_TCAL,1,25,5,2187.000000,12.026900
NEULAND_TCAL,1,25,5,2228.000000,12.496200
NEULAND_TCAL,1,25,5,2306.000000,13.403200
NEULAND_TCAL,1,25,5,2368.000000,14.118100
NEULAND_TCAL,1,25,5,2405.000000,14.537400
NEULAND_TCAL,1,25,5,2452.000000,15.099700
NEULAND_TCAL,1,25,5,2482.000000,15.457800
NEULAND_TCAL,1,25,5,2531.000000,16.019699
NEULAND_TCAL,1,25,5,2693.000000,17.868601
NEULAND_TCAL,1,25,5,2792.000000,19.002501
NEULAND_TCAL,1,25,5,2955.000000,20.839899
NEULAND_TCAL,1,25,5,3117.000000,22.698700
NEULAND_TCAL,1,25,5,3185.000000,23.458900
NEULAND_TCAL,1,25,5,3245.000000,24.158199
NEULAND_TCAL,1,25,5,3269.000000,24.486601
NEULAND_TCAL,1,25,5,3281.000000,24.690201
NEULAND_TCAL,1,25,5,3286.000000,24.810699
NEULAND_TCAL,1,25,5,3288.000000,24.892200
NEULAND_TCAL,1,25,5,3289.000000,24.962200
NEULAND_TCAL,1,25,5,3290.000000,24.998199
NEULAND_TCAL,1,25,6,1270.000000,0.000000
NEULAND_TCAL,1,25,6,1280.000000,0.104100
NEULAND_TCAL,1,25,6,1343.000000,0.889600
NEULAND_TCAL,1,25,6,1437.000000,2.036900
NEULAND_TCAL,1,25,6,1489.000000,2.683600
NEULAND_TCAL,1,25,6,1577.000000,3.769400
NEULAND_TCAL,1,25,6,1730.000000,5.632600
NEULAND_TCAL,1,25,6,1798.000000,6.482400
NEULAND_TCAL,1,25,6,1924.000000,8.014800
NEULAND_TCAL,1,25,6,1984.000000,8.750900
NEULAND_TCAL,1,25,6,2074.000000,9.860800
NEULAND_TCAL,1,25,6,2112.000000,10.331900
NEULAND_TCAL,1,25,6,2226.000000,11.743800
NEULAND_TCAL,1,25,6,2269.000000,12.274100
NEULAND_TCAL,1,25,6,2325.000000,12.986700
NEULAND_TCAL,1,25,6,2366.000000,13.488300
NEULAND_TCAL,1,25,6,2421.000000,14.160800
NEULAND_TCAL,1,25,6,2489.000000,15.011200
NEULAND_TCAL,1,25,6,2537.000000,15.627600
NEULAND_TCAL,1,25,6,2655.000000,17.056900
NEULAND_TCAL,1,25,6,2742.000000,18.102699
NEULAND_TCAL,1,25,6,2826.000000,19.139999
NEULAND_TCAL,1,25,6,2891.000000,19.912901
NEULAND_TCAL,1,25,6,2930.000000,20.393499
NEULAND_TCAL,1,25,6,2980.000000,21.011200
NEULAND_TCAL,1,25,6,3006.000000,21.338100
NEULAND_TCAL,1,25,6,3089.000000,22.316900
NEULAND_TCAL,1,25,6,3185.000000,23.458500
NEULAND_TCAL,1,25,6,3242.000000,24.192101
NEULAND_TCAL,1,25,6,3263.000000,24.511600
NEULAND_TCAL,1,25,6,3272.000000,24.700199
NEULAND_TCAL,1,25,6,3276.000000,24.819901
NEULAND_TCAL,1,25,6,3277.000000,24.861200
NEULAND_TCAL,1,25,6,3279.000000,24.989300
NEULAND_TCAL,1,25,6,3280.000000,24.998199
NEULAND_TCAL,1,26,1,1166.000000,0.000000
NEULAND_TCAL,1,26,1,1171.000000,0.027000
NEULAND_TCAL,1,26,1,1293.000000,1.463900
NEULAND_TCAL,1,26,1,1343.000000,2.037900
NEULAND_TCAL,1,26,1,1404.000000,2.745300
NEULAND_TCAL,1,26,1,1476.000000,3.565700
NEULAND_TCAL,1,26,1,1595.000000,4.977800
NEULAND_TCAL,1,26,1,1651.000000,5.647700
NEULAND_TCAL,1,26,1,1689.000000,6.086400
NEULAND_TCAL,1,26,1,1755.000000,6.871600
NEULAND_TCAL,1,26,1,1835.000000,7.776200
NEULAND_TCAL,1,26,1,1937.000000,8.964200
NEULAND_TCAL,1,26,1,1993.000000,9.631400
NEULAND_TCAL,1,26,1,2052.000000,10.326900
NEULAND_TCAL,1,26,1,2121.000000,11.151800
NEULAND_TCAL,1,26,1,2298.000000,13.201400
NEULAND_TCAL,1,26,1,2353.000000,13.852400
NEULAND_TCAL,1,26,1,2428.000000,14.736100
NEULAND_TCAL,1,26,1,2489.000000,15.482100
NEULAND_TCAL,1,26,1,2519.000000,15.833000
NEULAND_TCAL,1,26,1,2613.000000,16.934500
NEULAND_TCAL,1,26,1,2642.000000,17.259199
NEULAND_TCAL,1,26,1,2687.000000,17.770599
NEULAND_TCAL,1,26,1,2761.000000,18.617901
NEULAND_TCAL,1,26,1,2838.000000,19.520300
NEULAND_TCAL,1,26,1,2894.000000,20.173300
NEULAND_TCAL,1,26,1,3038.000000,21.851200
NEULAND_TCAL,1,26,1,3187.000000,23.539200
NEULAND_TCAL,1,26,1,3230.000000,24.063101
NEULAND_TCAL,1,26,1,3255.000000,24.409401
NEULAND_TCAL,1,26,1,3270.000000,24.681700
NEULAND_TCAL,1,26,1,3275.000000,24.813000
NEULAND_TCAL,1,26,1,3277.000000,24.910400
NEULAND_TCAL,1,26,1,3278.000000,24.979200
NEULAND_TCAL,1,26,1,3279.000000,24.998199
NEULAND_TCAL,1,26,2,1236.000000,0.000000
NEULAND_TCAL,1,26,2,1240.000000,0.032100
NEULAND_TCAL,1,26,2,1378.000000,1.669500
NEULAND_TCAL,1,26,2,1431.000000,2.291700
NEULAND_TCAL,1,26,2,1516.000000,3.350600
NEULAND_TCAL,1,26,2,1582.000000,4.152700
NEULAND_TCAL,1,26,2,1624.000000,4.666300
NEULAND_TCAL,1,26,2,1791.000000,6.663800
NEULAND_TCAL,1,26,2,1889.000000,7.823700
NEULAND_TCAL,1,26,2,1937.000000,8.414800
NEULAND_TCAL,1,26,2,1967.000000,8.782500
NEULAND_TCAL,1,26,2,2013.000000,9.333400
NEULAND_TCAL,1,26,2,2044.000000,9.723300
NEULAND_TCAL,1,26,2,2124.000000,10.700100
NEULAND_TCAL,1,26,2,2264.000000,12.375600
NEULAND_TCAL,1,26,2,2334.000000,13.266400
NEULAND_TCAL,1,26,2,2434.000000,14.489100
NEULAND_TCAL,1,26,2,2470.000000,14.952300
NEULAND_TCAL,1,26,2,2504.000000,15.368300
NEULAND_TCAL,1,26,2,2574.000000,16.208799
NEULAND_TCAL,1,26,2,2608.000000,16.606899
NEULAND_TCAL,1,26,2,2686.000000,17.515600
NEULAND_TCAL,1,26,2,2759.000000,18.404800
NEULAND_TCAL,1,26,2,2848.000000,19.483200
NEULAND_TCAL,1,26,2,2883.000000,19.905899
NEULAND_TCAL,1,26,2,2945.000000,20.664801
NEULAND_TCAL,1,26,2,2995.000000,21.234600
NEULAND_TCAL,1,26,2,3029.000000,21.635599
NEULAND_TCAL,1,26,2,3111.000000,22.597900
NEULAND_TCAL,1,26,2,3227.000000,24.011000
NEULAND_TCAL,1,26,2,3253.000000,24.384100
NEULAND_TCAL,1,26,2,3266.000000,24.614300
NEULAND_TCAL,1,26,2,3271.000000,24.738100
NEULAND_TCAL,1,26,2,3274.000000,24.856400
NEULAND_TCAL,1,26,2,3276.000000,24.984301
NEULAND_TCAL,1,26,2,3277.000000,24.998199
NEULAND_TCAL,1,26,5,1138.000000,0.000000
NEULAND_TCAL,1,26,5,1143.000000,0.027700
NEULAND_TCAL,1,26,5,1246.000000,1.222000
NEULAND_TCAL,1,26,5,1362.000000,2.557400
NEULAND_TCAL,1,26,5,1485.000000,3.955100
NEULAND_TCAL,1,26,5,1531.000000,4.479200
NEULAND_TCAL,1,26,5,1591.000000,5.165800
NEULAND_TCAL,1,26,5,1659.000000,5.961200
NEULAND_TCAL,1,26,5,1691.000000,6.333700
NEULAND_TCAL,1,26,5,1754.000000,7.065900
NEULAND_TCAL,1,26,5,1809.000000,7.686300
NEULAND_TCAL,1,26,5,1897.000000,8.704100
NEULAND_TCAL,1,26,5,1944.000000,9.236500
NEULAND_TCAL,1,26,5,1988.000000,9.749700
NEULAND_TCAL,1,26,5,2066.000000,10.626600
NEULAND_TCAL,1,26,5,2187.000000,12.026900
NEULAND_TCAL,1,26,5,2228.000000,12.496200
NEULAND_TCAL,1,26,5,2306.000000,13.403200
NEULAND_TCAL,1,26,5,2368.000000,14.118100
NEULAND_TCAL,1,26,5,2405.000000,14.537400
NEULAND_TCAL,1,26,5,2452.000000,15.099700
NEULAND_TCAL,1,26,5,2482.000000,15.457800
NEULAND_TCAL,1,26,5,2531.000000,16.019699
NEULAND_TCAL,1,26,5,2693.000000,17.868601
NEULAND_TCAL,1,26,5,2792.000000,19.002501
NEULAND_TCAL,1,26,5,2955.000000,20.839899
NEULAND_TCAL,1,26,5,3117.000000,22.698700
NEULAND_TCAL,1,26,5,3185.000000,23.458900
NEULAND_TCAL,1,26,5,3245.000000,24.158199
NEULAND_TCAL,1,26,5,3269.000000,24.486601
NEULAND_TCAL,1,26,5,3281.000000,24.690201
NEULAND_TCAL,1,26,5,3286.000000,24.810699
NEULAND_TCAL,1,26,5,3288.000000,24.892200
NEULAND_TCAL,1,26,5,3289.000000,24.962200
NEULAND_TCAL,1,26,5,3290.000000,24.998199
NEULAND_TCAL,1,26,6,1270.000000,0.000000
NEULAND_TCAL,1,26,6,1280.000000,0.104100
NEULAND_TCAL,1,26,6,1343.000000,0.889600
NEULAND_TCAL,1,26,6,1437.000000,2.036900
NEULAND_TCAL,1,26,6,1489.000000,2.683600
NEULAND_TCAL,1,26,6,1577.000000,3.769400
NEULAND_TCAL,1,26,6,1730.000000,5.632600
NEULAND_TCAL,1,26,6,1798.000000,6.482400
NEULAND_TCAL,1,26,6,1924.000000,8.014800
NEULAND_TCAL,1,26,6,1984.000000,8.750900
NEULAND_TCAL,1,26,6,2074.000000,9.860800
NEULAND_TCAL,1,26,6,2112.000000,10.331900
NEULAND_TCAL,1,26,6,2226.000000,11.743800
NEULAND_TCAL,1,26,6,2269.000000,12.274100
NEULAND_TCAL,1,26,6,2325.000000,12.986700
NEULAND_TCAL,1,26,6,2366.000000,13.488300
NEULAND_TCAL,1,26,6,2421.000000,14.160800
NEULAND_TCAL,1,26,6,2489.000000,15.011200
NEULAND_TCAL,1,26,6,2537.000000,15.627600
NEULAND_TCAL,1,26,6,2655.000000,17.056900
NEULAND_TCAL,1,26,6,2742.000000,18.102699
NEULAND_TCAL,1,26,6,2826.000000,19.139999
NEULAND_TCAL,1,26,6,2891.000000,19.912901
NEULAND_TCAL,1,26,6,2930.000000,20.393499
NEULAND_TCAL,1,26,6,2980.000000,21.011200
NEULAND_TCAL,1,26,6,3006.000000,21.338100
NEULAND_TCAL,1,26,6,3089.000000,22.316900
NEULAND_TCAL,1,26,6,3185.000000,23.458500
NEULAND_TCAL,1,26,6,3242.000000,24.192101
NEULAND_TCAL,1,26,6,3263.000000,24.511600
NEULAND_TCAL,1,26,6,3272.000000,24.700199
NEULAND_TCAL,1,26,6,3276.000000,24.819901
NEULAND_TCAL,1,26,6,3277.000000,24.861200
NEULAND_TCAL,1,26,6,3279.000000,24.989300
NEULAND_TCAL,1,26,6,3280.000000,24.998199
NEULAND_TCAL,1,27,1,1172.000000,0.000000
NEULAND_TCAL,1,27,1,1177.000000,0.036000
NEULAND_TCAL,1,27,1,1206.000000,0.370700
NEULAND_TCAL,1,27,1,1353.000000,2.101500
NEULAND_TCAL,1,27,1,1394.000000,2.569300
NEULAND_TCAL,1,27,1,1422.000000,2.887300
NEULAND_TCAL,1,27,1,1468.000000,3.421000
NEULAND_TCAL,1,27,1,1552.000000,4.386300
NEULAND_TCAL,1,27,1,1621.000000,5.208000
NEULAND_TCAL,1,27,1,1687.000000,5.992700
NEULAND_TCAL,1,27,1,1724.000000,6.433300
NEULAND_TCAL,1,27,1,1789.000000,7.194700
NEULAND_TCAL,1,27,1,1822.000000,7.574000
NEULAND_TCAL,1,27,1,1897.000000,8.431800
NEULAND_TCAL,1,27,1,2007.000000,9.714300
NEULAND_TCAL,1,27,1,2095.000000,10.758800
NEULAND_TCAL,1,27,1,2181.000000,11.792500
NEULAND_TCAL,1,27,1,2248.000000,12.565800
NEULAND_TCAL,1,27,1,2365.000000,13.922200
NEULAND_TCAL,1,27,1,2443.000000,14.860400
NEULAND_TCAL,1,27,1,2509.000000,15.655200
NEULAND_TCAL,1,27,1,2555.000000,16.199100
NEULAND_TCAL,1,27,1,2636.000000,17.135401
NEULAND_TCAL,1,27,1,2684.000000,17.679300
NEULAND_TCAL,1,27,1,2751.000000,18.443501
NEULAND_TCAL,1,27,1,2827.000000,19.316200
NEULAND_TCAL,1,27,1,2935.000000,20.589500
NEULAND_TCAL,1,27,1,2991.000000,21.233801
NEULAND_TCAL,1,27,1,3103.000000,22.524599
