NAME,Id,FPL,layer,theta,x_pos,y_pos,z_pos,toff,tcal,qped,qcal,adc_geo,adc_ch,tdc_geo,tdc_ch
BNU4-3,314,8,8,56.53,-32.87,12.36,23.22,1081.06,0.0977,-398.877218,3.441104,13,14,20,62
BNU4-4,315,8,8,52.96,-32.06,12.2,25.89,1080.43,0.0977,-354.576758,3.527344,13,15,20,63
BUN5-1,316,8,8,56.73,-32.82,-12.73,23.1,1084.24,0.0977,-360.559557,3.378618,13,16,20,64
BNU5-2,317,8,8,53.02,-32.01,-12.4,25.85,1084.81,0.0977,-259.913658,3.358452,13,17,20,65
BNU5-3,318,8,8,55.68,-32.51,-10,23.22,1083.76,0.0977,-360.66694,3.3761,13,18,20,66
BNU5-4,319,8,8,52.59,-32.27,-10.06,25.85,1086.5,0.0977,-404.661976,3.592083,13,19,20,67
BNU6-1,320,8,8,56.6,-29.69,-18.92,23.21,1082.5,0.0977,-359.647856,3.3396,13,20,20,68
BNU6-2,321,8,8,52.93,-28.59,-18.83,25.86,1085.26,0.0977,-430.23435,3.519005,13,21,20,69
BNU6-3,322,8,8,55.45,-29.78,-16.31,23.38,1084.54,0.0977,-297.2645,3.34356,13,22,20,70
BNU6-4,323,8,8,52.48,-29.57,-16.19,25.89,1085.34,0.0977,-361.682718,3.451554,13,23,20,71
BNU7-1,324,8,8,52.25,-23.02,-24.32,25.93,1086.75,0.0977,-382.0036,3.496992,13,24,20,72
BNU7-2,325,8,8,53.6,-25.79,-23.77,25.86,1086.3,0.0977,-411.143828,3.425571,13,25,20,73
BNU7-3,326,8,8,55.08,-22.88,-24.46,23.38,1086.03,0.0977,-313.288682,3.45234,13,26,20,74
BNU7-4,327,8,8,56.7,-25.71,-24.42,23.29,1085.59,0.0977,-305.630704,3.153359,13,27,20,75
BNU8-1,328,8,8,52.72,-16.09,-29.92,25.86,1087.55,0.0977,-386.979925,3.359637,13,28,20,76
BNU8-2,329,8,8,53.1,-18.78,-28.95,25.91,1086.2,0.0977,-365.651015,3.754751,13,29,20,77
BNU8-3,330,8,8,55.42,-16.13,-29.73,23.32,1085.68,0.0977,-377.404725,3.124968,13,30,20,78
BNU8-4,331,8,8,56.55,-18.86,-29.51,23.14,1085.99,0.0977,-352.43673,3.511946,13,31,20,79
BUN9-1,332,8,8,55.83,-34.1,2.53,23.21,1083.28,0.0977,-185.748743,3.057939,14,8,20,88
BNU9-2,333,8,8,52.53,-33.61,2.67,25.84,1084.69,0.0977,-308.992948,3.599208,14,9,20,89
BNU9-3,334,8,8,55.72,-33.76,5.23,23.29,1084.58,0.0977,-315.985665,3.384358,14,10,20,90
BNU9-4,335,8,8,52.95,-33.87,5.2,25.87,1081.5,0.0977,-229.076017,3.443925,14,11,20,91
BNU10-1,336,8,8,55.97,-34.08,-5.69,23.33,1085.6,0.0977,-395.9827,3.58182,14,12,20,92
BNU10-2,337,8,8,52.17,-32.81,-5.69,25.86,1085.78,0.0977,-312.947892,3.488508,14,13,20,93
BNU10-3,338,8,8,56.11,-34.41,-3.2,23.21,1083.5,0.0977,-214.71428,3.4364,14,14,20,94
BNU10-4,339,8,8,52.16,-33.17,-3.14,25.88,1085.37,0.0977,-251.046895,3.320435,14,15,20,95
CR1-1,350,8,8,53.96,15.04,28.35,23.35,1086.5,0.0977,-251.854235,2.661395,14,16,20,96
CR1-2,351,8,8,50.44,15.06,27.69,26.04,1086.61,0.0977,-249.027,2.727319,14,17,20,97
CR1-3,352,8,8,51.49,17.65,27.5,26,1089.62,0.0977,-259.205848,2.875824,14,18,20,98
CR1-4,353,8,8,54.96,17.84,27.97,23.26,1088.9,0.0977,-242.293103,2.670712,14,19,20,99
CR2-1,354,8,8,54.48,32.6,-4.26,23.47,1091.11,0.0977,-260.983668,2.568594,14,20,20,100
CR2-2,355,8,8,54.58,32.34,-6.89,23.52,1091.2,0.0977,-147.17864,1.78654,14,21,20,101
CR2-3,356,8,8,51.09,31.79,-6.8,26.24,1085.09,0.0977,-158.63508,1.68831,14,22,20,102
CR2-4,357,8,8,50.86,31.91,-4.25,26.2,1087.24,0.0977,-299.769063,2.923991,14,23,20,103
CK-1,358,8,8,48.12,27.47,-9.59,26.09,1092.65,0.0977,-231.81672,2.51328,14,24,20,104
CK-2,359,8,8,51.78,28,-9.67,23.33,1092.55,0.0977,-245.91285,2.6364,14,25,20,105
CK-3,360,8,8,52.95,28.24,-12.29,23.25,1081.5,0.0977,-212.631374,2.406306,14,26,20,106
CK-4,361,8,8,49.05,27.2,-12.28,25.9,1091.84,0.0977,-206.35708,2.63424,14,27,20,107
C_H-1,362,8,8,53.01,25.17,-18.07,23.34,1089.81,0.0977,-218.42562,1.7776,14,28,20,108
C_H-2,363,8,8,50.1,25.11,-18.01,25.84,1000,0.0977,0,1,14,29,20,109
C_H-3,364,8,8,48.34,24.65,-15.41,25.86,1089.56,0.0977,-185.003175,1.77707,14,30,20,110
C_H-4,365,8,8,52.06,25.57,-15.45,23.29,1092.5,0.0977,-185.003175,1.77707,14,31,20,111
S1-1,400,8,8,52.34,22.73,25.34,26.27,1083.11,0.0977,-322.831,2.586,12,16,20,32
S1-2,401,8,8,54.03,25.8,24.92,26.03,1095.59,0.0977,-300.796,2.806,12,17,20,33
S1-3,402,8,8,55.99,22.68,25.47,23.01,1096.46,0.0977,-232.441,2.459,12,18,20,34
S1-4,403,8,8,57.45,25.74,25.3,23.04,1090.5,0.0977,-316.362,2.733,12,19,20,35
S2-1,404,8,8,57.56,30.17,18.53,22.5,1102.19,0.0977,-207.957,1.762,12,20,20,36
S2-2,405,8,8,54.28,29.97,18.56,25.35,1101.69,0.0977,-259.327,2.08,12,21,20,37
S2-3,406,8,8,56.24,30,15.37,22.53,1100.54,0.0977,-296.835,2.666,12,22,20,38
S2-4,407,8,8,52.81,29.99,15.57,25.64,1096.5,0.0977,-269.598,2.191,12,23,20,39
Q1-1,408,8,8,57.32,32.98,11.77,22.46,1101.5,0.0977,-282.054,2.599,12,24,20,40
Q1-2,409,8,8,53.8,32.75,11.64,25.44,1103.66,0.0977,-347.028,2.677,12,25,20,41
Q1-3,410,8,8,56.54,32.78,8.72,22.42,1104.06,0.0977,-327.925,2.526,12,26,20,42
Q1-4,411,8,8,52.7,32.54,8.71,25.66,1104.38,0.0977,-393.52,2.894,12,27,20,43
Q2-1,412,8,8,57.07,34.2,5.14,22.4,1103.35,0.0977,-278.404,2.528,12,28,20,44
Q2-2,413,8,8,53.36,34.12,4.98,25.65,1103.86,0.0977,-370.857,2.857,12,29,20,45
Q2-3,414,8,8,56.95,34.47,1.89,22.46,1104.36,0.0977,-264.15,2.73,12,30,20,46
Q2-4,415,8,8,52.82,33.58,1.82,25.51,1106.61,0.0977,-355.467,2.82,12,31,20,47
